,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TPT1,5828063.096129609,-0.08422294852415246,0.019259166305643376,-4.373135741575336,1.2247451801003805e-05,1.5966478829029106e-05
TPTE2P1,2348.4227566344885,1.0630839245340407,0.05159573293603644,20.604105495544612,2.521347708244877e-94,1.059663664125877e-93
TPTE2P3,175.64689541240563,0.9558610000613136,0.10132085767618812,9.434000283694349,3.94740418886196e-21,7.027505017064318e-21
TPTE2,136.92019154484447,0.7184034954260755,0.08716687287307147,8.241703203832754,1.6977628889435994e-16,2.8067142496392157e-16
TPTE,599.702690514865,-1.4283542556657558,0.09141346376918862,-15.625206580862436,4.9032989005383804e-55,1.3671472030350437e-54
TPX2,151083.69126403535,-0.9928091454155136,0.03812670697065348,-26.039729740616966,1.7586249082310294e-149,1.264842805022416e-148
TRA2A,116637.56964121395,-0.016845706612383337,0.012904907819576426,-1.3053720993519085,0.19176617412039232,0.20824887734335298
TRA2B,272239.38114685897,-0.17488254101779677,0.011477508121652042,-15.236978198071153,2.0095163720560307e-52,5.4332752705670096e-52
TRABD,107354.70357961,-0.48735653626821274,0.019662301697496,-24.786342095965182,1.2584805002528951e-135,8.042421382149898e-135
TRADD,52198.953813370455,-0.20409910920034016,0.020893704162829832,-9.768450228343669,1.5378642070733288e-22,2.7970412001403387e-22
TRAF1,39764.551219108376,0.5366301505698409,0.029868591147093414,17.966369686708898,3.573478436430536e-72,1.1943280803794275e-71
TRAF2,56343.1209684041,-0.27411600009594445,0.0185243367095723,-14.797614856260802,1.517696358876183e-49,3.9782603591198745e-49
TRAF3IP1,48006.7924645816,-0.10316331125302895,0.014360825727880173,-7.183661525308202,6.786876629817887e-13,1.0484220319012846e-12
TRAF3IP2,80629.09027452387,-0.22103378331198734,0.020567399623428805,-10.746802578786022,6.1351617912401435e-27,1.1950912345573918e-26
TRAF3IP3,15152.312908092588,0.5829818388790814,0.03815511660877548,15.279257166390067,1.0513226083472927e-52,2.8520085792750624e-52
TRAF3,28963.158714447025,-0.10866353160652768,0.01789828603180913,-6.071169687053221,1.2698192419290497e-09,1.834994735550151e-09
TRAF4,174270.70092658972,-0.4117404932104169,0.020306825917903677,-20.275965080658054,2.096392775115095e-91,8.573433503052571e-91
TRAF5,49261.72071225284,-0.5029271158424743,0.029426562830852675,-17.09092287581659,1.7340767689519667e-65,5.439266228270663e-65
TRAF6,20426.134248147686,0.0928292647325292,0.015597471505098432,5.951558539612371,2.6560098705423354e-09,3.813517558198271e-09
TRAF7,267933.881841656,-0.5803649687174864,0.014694802306528813,-39.49457478986524,0.0,0.0
TRAFD1,106939.25800014041,0.14453509056170508,0.013929875623679224,10.375906753683546,3.191678318606994e-25,6.058325141931059e-25
TRAIP,11622.622769396576,-0.5518830209827565,0.025895781533841106,-21.31169589384839,8.843355080566191e-101,3.9857761140355234e-100
TRAK1,177234.59696574986,-0.0052529495600580805,0.01751893513465429,-0.2998441126519839,0.7642960654723082,0.7807127429801948
TRAK2,155065.9540259084,0.3132033758301765,0.022101412329838227,14.171192824964097,1.381340718417179e-45,3.4430331842595226e-45
TRAM1L1,8619.97290775836,0.8049088225235712,0.04256528874664024,18.909981494888935,9.438989047418447e-80,3.425841352909327e-79
TRAM1,558793.332368951,-0.114982267388753,0.019910587067865287,-5.774931045319541,7.698460566523225e-09,1.0937768139816677e-08
TRAM2,113611.89146229271,-0.36975391148002484,0.02110601704044311,-17.51888623853125,1.0281857005445697e-68,3.322383195568213e-68
TRANK1,71987.93984129929,-0.11362676274450166,0.024794166799768334,-4.582802223689297,4.5878592522834525e-06,6.0613583812136435e-06
TRAP1,247011.08303680003,-0.32101016780877734,0.017817414951426518,-18.016652173388163,1.4421048974586375e-72,4.840468846120235e-72
TRAPPC10,122140.22264259474,0.05836481335182777,0.013107524216603739,4.452771735328561,8.476885804298376e-06,1.111502503773041e-05
TRAPPC1,158330.0300612905,-0.13298658936788046,0.01581088057361524,-8.411080505522555,4.0625076020273023e-17,6.787185400284306e-17
TRAPPC2L,68327.6448024687,-0.021036265233658237,0.0186632297071405,-1.127150314482269,0.25967893339374726,0.27875665894711943
TRAPPC2P1,15227.13852815196,-0.0767520288826211,0.01783398672590482,-4.303694404523397,1.679733203875218e-05,2.1819701086014546e-05
TRAPPC2,32456.844959145583,0.12357774788267846,0.01443581117360216,8.560499053122635,1.1237999350775086e-17,1.8965113903132087e-17
TRAPPC3,120192.93611200717,-0.07289053155848911,0.012740054262011583,-5.7213674337192435,1.0567009115134152e-08,1.4963190728359576e-08
TRAPPC4,84491.35007435079,0.16984462059501085,0.014176742857075833,11.98051077792095,4.495453516418246e-33,9.567174913548408e-33
TRAPPC5,79977.62351787438,-0.5266006825421131,0.023738760624713556,-22.183158205567327,4.994685859954891e-109,2.448502793678272e-108
TRAPPC6A,48857.490312237685,-0.36019390863014594,0.02423370383984095,-14.863345323135302,5.700601146202562e-50,1.5010353910712413e-49
TRAPPC6B,62679.87443557975,0.15360739387464536,0.013853737013073887,11.087794847677907,1.4378860982939134e-28,2.872949214162591e-28
TRAPPC9,101898.7425760277,-0.10093290287702826,0.01680747206362479,-6.005239960830881,1.9104913503387694e-09,2.7505175398371715e-09
TRAT1,3011.629725173493,0.5274776036465744,0.0549142200378196,9.605482938359113,7.580173943722991e-22,1.3642838487093267e-21
TRDMT1,12737.490778990403,0.2779162812731679,0.02278672204434817,12.19641336442685,3.2481877920986744e-34,7.022903581939284e-34
TRDN,2375.0902403397213,-1.455942463010354,0.12662413309850698,-11.498143579610584,1.3478315464940664e-30,2.7682909482684388e-30
TREH,1864.5381941403336,-0.21721804720275467,0.10476296339489033,-2.073424043800475,0.03813283322114822,0.04341401092869733
TREM1,17522.697225225307,0.0736526595483886,0.058842944840891004,1.2516820792627301,0.210685732674741,0.22794330531343635
TREM2,36985.815549337145,1.1902905663216763,0.03977137865921916,29.928320476910653,8.426404232809668e-197,9.00320376664609e-196
TREML1,456.8714594029813,1.21259138318486,0.05187469047951246,23.375395052501847,7.606112207687132e-121,4.168411628305436e-120
TREML2P1,1.6014808109055656,0.2658088733372991,0.796700310497162,0.3336372156946033,0.7386533317704153,0.7562867187733865
TREML2,2441.2894110231086,0.030525463793178012,0.06110566756657084,0.4995520875362733,0.6173905016565246,0.6388270179816432
TREML3,598.8519286646856,-1.389308740958207,0.08595717418648455,-16.16280146604278,9.227139876911512e-59,2.6803083353026533e-58
TREML4,192.0278535758272,-0.01881890949653355,0.1112246808713764,-0.16919724425459406,0.8656414973079443,0.8765368407644345
TRERF1,41519.59398793348,-0.301649078124273,0.030561504801352002,-9.870229888383259,5.603603663251698e-23,1.0267892416440859e-22
TREX1,44218.33533135118,-0.011933820604679613,0.021132728069049703,-0.5647080001070706,0.572272391848498,0.5940751906811
TREX2,1508.587615976281,-0.9211844910379905,0.05084193454592133,-18.1185963765002,2.2732055745662115e-73,7.698639977490959e-73
