,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166747,2062.5498,-0.3564214880613966,0.035538952193134236,-10.029037607086616,1.1361860562067226e-23,5.784746686509365e-23
ENSG00000166750,2424.6755,-0.7418711648110706,0.07831556524495782,-9.472844414652736,2.7232510652946863e-21,1.2485475607436028e-20
ENSG00000166762,3690.6042,-0.7587095179993322,0.09946975725822875,-7.62753965539176,2.3927621762388195e-14,7.96479324016145e-14
ENSG00000166783,2094.9077,-0.4750028793935562,0.04470294081065687,-10.625763557826575,2.2615379267955038e-26,1.2926156661741476e-25
ENSG00000166794,10342.052,-0.48779505404841,0.08438609382788897,-5.780514678677986,7.4472439657048516e-09,1.7965763735228378e-08
ENSG00000166796,260.94168,0.2755479974967334,0.09121961046011484,3.0207100875224078,0.0025218269245646397,0.003856949643340276
ENSG00000166801,1718.182,-0.662521988260598,0.05197086422889612,-12.74795018498522,3.2005033360442395e-37,2.7544561757047404e-36
ENSG00000166803,18541.244,-0.12957018189982528,0.08782816754734958,-1.4752691023636797,0.1401402097668435,0.1695495569588755
ENSG00000166819,293.02338,-0.7482660408855496,0.11022934030141232,-6.788265618205486,1.134895651050043e-11,3.254979626425548e-11
ENSG00000166821,1925.1666,-0.6203317549472348,0.07879764910229681,-7.872465257712279,3.4772025231470112e-15,1.2095495420238443e-14
ENSG00000166822,3197.1467,-0.28932492378154306,0.06000919554677607,-4.821343148251664,1.425948199867986e-06,2.931170115720397e-06
ENSG00000166825,3081.049,-2.9692404774564674,0.0993762704991465,-29.8787674617148,3.714519102800072e-196,8.396214877649975e-194
ENSG00000166833,2818.79,0.02732986247292828,0.048661680331499244,0.5616300605887085,0.5743680949052161,0.6148078785708085
ENSG00000166847,2956.5403,-0.12423173868666715,0.044840445783935555,-2.770528626884752,0.005596538042889326,0.008208438510506136
ENSG00000166848,2345.9375,-1.1634299124662213,0.04491578590756557,-25.90247257079063,6.245969668487548e-148,5.05585923165411e-146
ENSG00000166851,1599.0892,0.3773673929759273,0.07921778816086374,4.763669899614283,1.901034030938137e-06,3.8666193023156e-06
ENSG00000166855,1851.884,0.24684442363670067,0.0280237776756332,8.808392162321963,1.269536146828924e-18,5.1364549270552215e-18
ENSG00000166856,240.92197,-0.1071125269752021,0.09330518467404993,-1.147980440201543,0.2509766386013774,0.29008201933859157
ENSG00000166860,805.509,0.31393577665611283,0.074814879366473,4.196167651602172,2.714693314199687e-05,5.037488522941798e-05
ENSG00000166862,89.65597,0.15838136080995333,0.10027861952352649,1.579413054971257,0.11424134486053118,0.14029844299632635
ENSG00000166863,609.11414,0.30382797185782945,0.09450702279737362,3.2148718990888887,0.0013050274582099984,0.0020633798270233315
