,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MKNK1,58215.03192828928,-0.06432328317474037,0.015493226360343091,-4.151703568947014,3.300095366167298e-05,5.320145820800239e-05
MKNK2,372726.79933298007,-0.06214112713856708,0.020306394388005862,-3.060175329563738,0.0022120745299791518,0.0031459962901729914
MKRN1,275164.46583516046,0.18066989650355014,0.011366887434777711,15.894403594670882,6.9284710552884e-57,6.868737037909635e-56
MKRN2,67247.6338575254,-0.0821154795589862,0.012142227066013441,-6.762802170685028,1.3534799589882574e-11,3.033852159172687e-11
MKRN3,4550.271253608102,-0.7234844569326264,0.08471088135924834,-8.540631915567241,1.3348980055114418e-17,3.8396239550839984e-17
MKS1,28770.7889244624,0.13602786487013946,0.013455342803257102,10.109580027735266,5.009856912157661e-24,1.861026058279702e-23
MKX,9053.93359366496,0.2585257251301074,0.06252151177856084,4.134988386809259,3.549725856421558e-05,5.711721903371647e-05
MLANA,104922.1044896317,-3.457079484018438,0.1129835419090404,-30.59808026554546,1.2980877370581381e-205,9.969803665035579e-204
MLC1,106670.71071086038,-4.930554569215995,0.08533629568298544,-57.77793059511794,0.0,0.0
MLEC,705311.5683403763,0.27885597287457936,0.019684354766469278,14.166376098320896,1.4794026216549405e-45,1.075751395446338e-44
MLF1IP,43231.163719133816,0.276737209272038,0.03253947991382807,8.504659877936001,1.8212874704760937e-17,5.204080287322749e-17
MLF1,44056.471284980784,0.10304568944957772,0.03890160087172102,2.6488804352646924,0.008075889742245887,0.010934578494141202
MLF2,477504.3877927023,0.03994514882709157,0.015306619846227292,2.6096649180803344,0.009063094893478812,0.012223256932408342
MLH1,69926.14812859215,-0.02559786307347298,0.013741240882736082,-1.8628494538388494,0.06248344997429676,0.0774403639828804
MLH3,43733.02834561831,-0.035546794026990534,0.015535489610655115,-2.2881025907680783,0.022131547414641004,0.028729088878767035
MLKL,29314.90419948909,-0.05765614774959291,0.029346873384576967,-1.9646436263937297,0.04945549888236575,0.06194263192324863
